date,sigma,correl,corr.th,corr.ex,port.var,index.omega,index.alpha,index.beta,index.sigma,index.residual,index.return,index.var,X1.omega,X1.alpha,X1.beta,X1.sigma,X1.residual,X1.return,X1.var,X2.omega,X2.alpha,X2.beta,X2.sigma,X2.residual,X2.return,X2.var,X3.omega,X3.alpha,X3.beta,X3.sigma
965,1%,30%,63.15%,35.16%,0.0196308,0.0000017,0.1943986,0.8071365,0.0057371,-1.6991255,-0.0097480,0.0146770,0.0000041,0.1308536,0.8595187,0.0123615,0.0715380,0.0008843,0.0286469,0.0000045,0.1062105,0.8761237,0.0112251,-0.8882620,-0.0099708,0.0272501,0.0000118,0.2542276,0.7152672,0.0109412
966,1%,30%,300.28%,51.77%,0.0208691,0.0000021,0.2035240,0.8004948,0.0069881,-2.8521001,-0.0199308,0.0178775,0.0000041,0.1324862,0.8586995,0.0116830,-1.2603646,-0.0147249,0.0270746,0.0000047,0.1069466,0.8747701,0.0112219,-1.2102838,-0.0135816,0.0272423,0.0000121,0.2594633,0.7098768,0.0102433
967,1%,30%,-1.49%,51.55%,0.0240722,0.0000020,0.1973910,0.8055819,0.0109374,-0.0463209,-0.0005066,0.0299698,0.0000040,0.1282138,0.8622880,0.0121879,0.0438225,0.0005341,0.0282446,0.0000047,0.1070790,0.8743414,0.0115802,0.3817490,0.0044207,0.0281122,0.0000119,0.2585555,0.7119114,0.0112726
968,1%,30%,9.87%,37.80%,0.0231845,0.0000020,0.1945108,0.8075482,0.0098866,-0.5247150,-0.0051876,0.0270904,0.0000039,0.1252168,0.8649003,0.0114624,-0.3179955,-0.0036450,0.0265633,0.0000046,0.1073062,0.8745571,0.0111194,-0.5567019,-0.0061902,0.0269935,0.0000118,0.2610517,0.7091858,0.0103103
969,1%,30%,15.93%,37.39%,0.0226594,0.0000020,0.1925452,0.8085896,0.0092626,-0.4422312,-0.0040962,0.0253807,0.0000038,0.1230812,0.8669675,0.0108909,-0.1309353,-0.0014260,0.0252389,0.0000045,0.1076855,0.8746392,0.0107957,-0.7008491,-0.0075661,0.0262076,0.0000120,0.2644499,0.7058492,0.0094156
970,1%,30%,47.15%,45.95%,0.0224431,0.0000020,0.1933466,0.8082442,0.0086486,1.0310965,0.0089176,0.0236984,0.0000036,0.1219457,0.8683860,0.0103118,-0.3008480,-0.0031023,0.0238968,0.0000044,0.1087228,0.8746898,0.0106144,0.9312496,0.0098846,0.0257675,0.0000119,0.2671261,0.7038004,0.0096678
971,1%,30%,3.65%,47.54%,0.0223130,0.0000020,0.1914521,0.8091539,0.0088050,-0.2450026,-0.0021573,0.0241269,0.0000035,0.1205967,0.8699220,0.0098219,-0.0796997,-0.0007828,0.0227615,0.0000043,0.1080957,0.8754189,0.0106383,0.6557661,0.0069762,0.0258255,0.0000123,0.2715553,0.6986184,0.0088965
972,1%,30%,24.39%,46.66%,0.0216315,0.0000020,0.1915745,0.8088251,0.0081008,-0.8234125,-0.0066703,0.0221972,0.0000034,0.1192403,0.8713769,0.0093534,-0.8399717,-0.0078566,0.0216757,0.0000042,0.1078773,0.8758635,0.0103839,-0.0507925,-0.0005274,0.0252079,0.0000119,0.2710404,0.7009621,0.0098541
973,1%,30%,7.29%,47.69%,0.0213460,0.0000020,0.1914331,0.8082598,0.0079654,0.4206506,0.0033507,0.0218263,0.0000032,0.1181247,0.8728321,0.0092958,-0.5619143,-0.0052235,0.0215424,0.0000040,0.1084042,0.8756266,0.0098820,0.0568331,0.0005616,0.0239896,0.0000118,0.2750132,0.6977480,0.0089057
974,1%,30%,12.86%,47.71%,0.0209063,0.0000021,0.1923006,0.8070295,0.0074389,0.6639205,0.0049388,0.0203834,0.0000030,0.1176689,0.8739392,0.0089994,-0.4737384,-0.0042634,0.0208555,0.0000041,0.1087336,0.8750492,0.0094604,-0.9541002,-0.0090262,0.0229661,0.0000123,0.2794456,0.6920955,0.0082212
975,1%,30%,-1.32%,45.86%,0.0209115,0.0000021,0.1940275,0.8048412,0.0071487,0.0259369,0.0001854,0.0195882,0.0000030,0.1155053,0.8758441,0.0087482,-1.0723938,-0.0093815,0.0202733,0.0000040,0.1093199,0.8746809,0.0095297,-0.7758326,-0.0073934,0.0231343,0.0000123,0.2829350,0.6892298,0.0091207
976,1%,30%,64.58%,26.52%,0.0204853,0.0000021,0.1926333,0.8069906,0.0066095,1.3437623,0.0088817,0.0181110,0.0000034,0.1120565,0.8775015,0.0091248,1.6798880,0.0153286,0.0211460,0.0000039,0.1099192,0.8745286,0.0094277,0.7267452,0.0068515,0.0228867,0.0000136,0.2820354,0.6858422,0.0085322
977,1%,30%,-0.56%,26.21%,0.0209183,0.0000021,0.1916654,0.8074577,0.0072322,-0.1723915,-0.0012468,0.0198172,0.0000032,0.1098845,0.8801612,0.0100731,0.1014531,0.0010219,0.0233436,0.0000038,0.1109039,0.8741514,0.0092534,0.2833148,0.0026216,0.0224637,0.0000132,0.2822902,0.6887505,0.0118761
978,1%,30%,14.64%,25.13%,0.0206595,0.0000020,0.1919366,0.8072516,0.0066712,0.7693411,0.0051325,0.0182800,0.0000041,0.1089982,0.8779111,0.0099010,2.2271340,0.0220509,0.0229449,0.0000037,0.1115583,0.8740189,0.0088843,0.8445487,0.0075033,0.0215677,0.0000135,0.2803939,0.6881990,0.0115529
979,1%,30%,12.82%,23.30%,0.0203501,0.0000020,0.1923133,0.8069341,0.0065454,0.5537430,0.0036245,0.0179351,0.0000039,0.1069147,0.8805590,0.0118998,-0.3794634,-0.0045155,0.0275769,0.0000043,0.1114608,0.8716315,0.0090334,1.6229309,0.0146606,0.0219296,0.0000137,0.2784706,0.6880614,0.0110137
980,1%,30%,10.60%,19.13%,0.0201970,0.0000020,0.1928463,0.8067827,0.0062443,0.7469040,0.0046639,0.0171103,0.0000040,0.1069393,0.8804424,0.0114606,1.2326559,0.0141269,0.0265590,0.0000040,0.1112490,0.8727703,0.0099145,-0.3871733,-0.0038386,0.0240686,0.0000145,0.2784057,0.6858625,0.0100391
981,1%,30%,-0.15%,18.48%,0.0202689,0.0000019,0.1935208,0.8064738,0.0061090,-0.2288562,-0.0013981,0.0167395,0.0000039,0.1049357,0.8825369,0.0118243,0.6731559,0.0079596,0.0274019,0.0000045,0.1126327,0.8699556,0.0096840,1.5939714,0.0154359,0.0235088,0.0000147,0.2731847,0.6880938,0.0122734
982,1%,30%,0.88%,9.00%,0.0196733,0.0000019,0.1950863,0.8053091,0.0056574,0.3660390,0.0020708,0.0155019,0.0000037,0.1027913,0.8848377,0.0115081,0.1306399,0.0015034,0.0266693,0.0000044,0.1123823,0.8704317,0.0106013,-0.6958457,-0.0073768,0.0257357,0.0000147,0.2695035,0.6906853,0.0112485
983,1%,30%,25.57%,16.08%,0.0196005,0.0000019,0.1941428,0.8058354,0.0053566,-1.1588905,-0.0062077,0.0146777,0.0000036,0.1020481,0.8858364,0.0109754,-0.6595868,-0.0072392,0.0254348,0.0000046,0.1136799,0.8683895,0.0104438,-1.1150894,-0.0116458,0.0253535,0.0000146,0.2650433,0.6944248,0.0103385
984,1%,30%,-1.26%,16.76%,0.0194804,0.0000018,0.1952545,0.8051535,0.0056658,0.0698709,0.0003959,0.0155250,0.0000034,0.1011524,0.8869581,0.0107039,0.2658403,0.0028455,0.0248054,0.0000045,0.1134524,0.8689849,0.0106763,0.5090614,0.0054349,0.0259178,0.0000142,0.2584624,0.7007408,0.0095947
985,1%,30%,-0.77%,15.27%,0.0192092,0.0000018,0.1977646,0.8033836,0.0052213,-0.4107062,-0.0021444,0.0143071,0.0000036,0.1010502,0.8864428,0.0103495,1.4607822,0.0151184,0.0239842,0.0000044,0.1135171,0.8697231,0.0103223,0.8412849,0.0086840,0.0250585,0.0000138,0.2492790,0.7100676,0.0089459
986,1%,30%,8.61%,9.98%,0.0194418,0.0000017,0.1997075,0.8023386,0.0049322,-0.7869441,-0.0038814,0.0135149,0.0000037,0.1011355,0.8861369,0.0110369,-1.0639407,-0.0117426,0.0255772,0.0000042,0.1137276,0.8705736,0.0102609,-0.8485230,-0.0087066,0.0249095,0.0000129,0.2395444,0.7218458,0.0095164
987,1%,30%,9.95%,11.27%,0.0195499,0.0000017,0.2013550,0.8012493,0.0049040,0.8176336,0.0040097,0.0134375,0.0000036,0.1008772,0.8864519,0.0111841,-0.7255494,-0.0081146,0.0259182,0.0000040,0.1131486,0.8718625,0.0101720,0.4866746,0.0049505,0.0246937,0.0000119,0.2312960,0.7328537,0.0091664
988,1%,30%,0.53%,9.76%,0.0197111,0.0000016,0.2036931,0.7999298,0.0048699,-0.3600154,-0.0017532,0.0133440,0.0000035,0.1005155,0.8869785,0.0109635,0.2552958,0.0027989,0.0254071,0.0000039,0.1132666,0.8721855,0.0098221,-0.7815555,-0.0076765,0.0238441,0.0000110,0.2261215,0.7408285,0.0087247
989,1%,30%,157.23%,26.38%,0.0194949,0.0000026,0.1984065,0.7967595,0.0050313,2.5739336,0.0129502,0.0137864,0.0000035,0.1008669,0.8865559,0.0105441,1.1100537,0.0117045,0.0244351,0.0000040,0.1139155,0.8711965,0.0097580,1.1574154,0.0112941,0.0236886,0.0000162,0.2166279,0.7292289,0.0091882
990,1%,30%,0.84%,25.24%,0.0212290,0.0000025,0.1942263,0.8007917,0.0074276,0.1756275,0.0013045,0.0203526,0.0000036,0.1014222,0.8857389,0.0107838,1.1358054,0.0122483,0.0249907,0.0000046,0.1164777,0.8664054,0.0102020,1.6282583,0.0166116,0.0247665,0.0000155,0.2087534,0.7384556,0.0160958
